2 1.11831573 0.001203
3 1.60820486 0.002151
4 1.15850842 0.00268249999999
5 0.73730229 0.00313349999999
6 0.73319771 0.00466299999997
7 0.66943698 0.00414000000001
8 0.29580444 0.00456150000002
9 0.4514675 0.00583449999999
10 0.20262213 0.00563899999997
11 0.51717755 0.00504050000001
12 0.54821846 0.00545849999997
13 0.3906596 0.00582899999995
14 0.89686691 0.00711149999995
15 0.71662087 0.00634400000001
16 0.47148277 0.0083234999999
17 0.93716093 0.00802350000004
18 0.33651825 0.00759949999997
19 0.42208675 0.0107365
20 1.12841549 0.0118729999999
